jet0Pt,jet0Eta,jet0Phi,jet1Pt,jet1Eta,jet1Phi,DiTauPt,DiTauEta,DiTauPhi,SignedDeltaPhi,Weight
107.337,2.24424,-1.74187,37.6309,-2.76529,-1.53215,105.968,-0.0173369,1.32306,-0.209719,0.0325417
56.9255,-3.68966,-0.229277,31.5188,3.50907,-0.82212,51.1793,-0.918254,2.80872,-0.592843,0.0348736
352.355,1.53476,2.73687,122.518,-2.55614,-1.69134,224.568,-0.940514,-0.268579,-1.85498,0.0346417
63.1073,-2.29778,0.274444,43.3066,3.01778,0.717812,59.7377,-1.5791,-2.86037,0.443368,0.0322445
107.317,3.3579,-0.673976,36.2165,-0.226239,-1.65566,76.6413,0.661349,2.44207,0.981682,0.0288043
82.0736,0.845259,-0.44324,61.3108,-3.0158,-0.214684,46.0879,0.113473,2.72707,-0.228556,0.0295349
103.773,2.23488,0.612535,52.1817,-4.27001,-0.322398,55.6401,-0.395969,-2.58906,0.934933,0.0333697
255.328,1.4224,-2.70217,123.234,-1.68136,-0.856151,135.713,0.676852,1.09932,-1.84602,0.034774
170.004,2.1316,-1.45057,96.8074,-2.54238,0.0764347,255,0.198199,2.47369,-1.52701,0.0362215
135.239,-2.15515,2.81545,64.2775,1.15461,0.362411,34.8331,1.07173,-0.899085,-2.45304,0.0314153
83.6854,-3.02566,0.356198,39.6163,1.12717,-1.46166,47.7174,-1.66168,-2.88608,-1.81786,0.0292896
147.788,-0.635069,0.847289,55.8137,3.33263,-2.34283,83.3739,1.96117,-2.66905,3.09307,0.0312876
144.123,3.15584,-1.27251,79.3936,-2.86233,0.448962,124.179,1.28051,2.38624,-1.72147,0.0351102
93.7547,-1.65358,-0.0861076,54.6533,2.7713,-1.07314,73.9865,0.718534,2.69513,-0.987036,0.032125
389.63,1.36314,-2.12739,154.606,-2.40453,0.782054,154.878,0.90701,1.0519,-2.90945,0.0344336
82.4832,1.88251,-1.11618,59.7949,-2.93146,-0.733338,129.605,-0.827676,2.71043,-0.382846,0.0327113
110.45,3.85325,1.94998,38.5823,-3.35552,-2.35631,52.8425,-0.178469,-1.45242,-1.97689,0.0363439
46.5989,-4.00032,-2.60957,42.5281,2.85326,-2.782,92.9024,-1.99588,0.465703,-0.172435,0.0344462
277.011,0.877845,2.89347,50.1986,-2.21328,0.0588061,127.996,-1.37628,-0.232755,2.83466,0.0331721
437.984,-0.252167,-2.31262,54.509,3.37724,-0.185629,181.975,1.21536,1.07808,2.12699,0.0339048
117.117,-1.42906,-2.38629,48.5928,3.28772,2.66703,61.4541,-0.623601,0.0721679,-1.22986,0.0328122
357.406,1.86486,-0.103743,47.957,-3.36329,-3.0382,244.406,-1.12258,2.93363,2.93446,0.0347892
98.0186,-3.45037,2.20288,47.46,3.05007,-2.83333,55.4423,-0.214816,-0.733618,1.24698,0.0344993
119.173,2.33938,0.183664,59.5326,-4.10357,3.06911,36.1536,-1.08146,-2.01062,-2.88545,0.0349804
285.494,2.49171,-0.658633,108.116,-2.01062,-1.13642,302.745,-0.214068,2.36511,0.477791,0.0355177
92.7759,3.58383,0.734384,38.8067,-1.32305,-0.434152,39.7509,-0.0339207,2.86893,1.16854,0.0342487
123.166,4.27825,-2.85133,73.8175,-3.1679,-2.86681,82.901,0.953428,0.289135,0.0154805,0.0390381
91.8462,-1.5355,-0.7364,61.4963,3.27545,-2.46595,84.5524,-0.0390772,1.93018,-1.72955,0.0331906
93.6665,1.63214,-2.54584,63.4132,-2.91024,-0.68965,67.6442,-0.140225,1.64002,-1.85619,0.0325026
214.423,-1.30714,1.36259,139.841,3.02166,3.10332,160.464,1.5366,-1.31499,1.74073,0.0343392
154.663,-0.63102,1.97433,149.77,2.88688,-1.59123,80.9578,0.427888,0.221439,2.71763,0.033247
216.874,1.74664,1.49984,87.1212,-3.42789,2.75821,106.228,-1.47785,-1.35939,-1.25837,0.0355855
130.004,2.15136,-1.27946,82.2235,-1.31954,0.915593,47.644,1.33717,2.53809,-2.19506,0.0300542
85.9529,-3.14772,-1.97624,66.4107,1.9867,-1.54484,107.161,-0.229996,1.14179,0.431397,0.0306514
107.811,2.90349,1.19485,83.8354,-0.772093,1.96721,88.5728,0.188098,-1.70697,-0.772362,0.0328357
132.693,1.43984,-1.38154,71.4712,-3.05977,0.371525,78.2451,-0.532275,2.33593,-1.75306,0.0323773
106.189,2.38068,2.90066,72.9394,-4.35597,2.03238,99.4458,2.10576,-0.57294,0.868287,0.0376664
65.0643,-3.03686,1.88091,50.004,4.04118,-3.03151,43.9863,0.886668,-1.08414,1.37077,0.0312842
116.172,-0.084751,-1.12023,52.9676,3.22648,-2.66165,49.6762,0.532187,1.81021,-1.54142,0.0309273
166.908,-1.77737,3.01911,73.1848,3.62938,-2.19997,101.562,1.67116,-0.795628,1.06411,0.0348748
68.7797,2.30744,2.71902,52.7615,-3.33567,-2.41973,47.8864,-0.555895,1.1705,-1.14444,0.0327639
117.722,-2.24386,0.499077,65.8106,2.90625,-1.52957,76.4882,2.0383,-2.58881,-2.02865,0.03229
163.19,-1.70393,-3.10847,61.6835,3.0623,-0.675482,75.3807,0.241347,0.39211,2.43298,0.0334078
326.558,1.3758,-2.88977,64.0256,-1.75456,-1.48385,247.257,0.429929,0.424405,-1.40592,0.0326846
170.891,2.05831,2.39332,88.4604,-1.41641,1.98092,153.014,1.15479,-0.757906,0.412392,0.032655
176.472,-1.8815,-1.86602,88.1752,1.32712,0.797101,82.5442,0.432684,1.36817,2.66312,0.0338927
155.98,-1.67104,0.302293,81.4774,3.39968,-0.552589,228.097,1.27019,-2.95515,-0.854883,0.0327389
111.041,4.22445,-3.02112,72.2566,-0.191558,-2.11403,124.403,1.71727,0.563231,-0.907097,0.0353329
83.5636,1.18026,0.968229,46.2216,-3.1857,2.96354,39.2131,-1.93933,-2.37858,-1.99531,0.0296777
141.04,2.44292,3.02097,33.4733,-1.29688,1.8955,144.731,1.31033,-0.214896,1.12547,0.0314861
200.384,-0.515496,-0.231339,147.112,3.40452,2.26753,53.3258,0.0506464,-3.12698,2.49887,0.0343762
166.173,-0.601661,-1.41938,65.1426,3.18632,-2.60722,146.713,-0.342114,1.45665,-1.18784,0.0324043
92.2789,-2.29749,-0.0350425,65.2551,2.94738,-1.58313,88.7504,-1.20251,2.79965,-1.54808,0.0333642
84.1215,2.88062,0.351529,61.4887,-4.65427,0.484282,124.982,1.16568,-2.41284,-0.132753,0.0383106
247.752,2.06736,0.608117,123.017,-1.88456,0.556896,130.123,-0.0149018,-2.27657,0.0512216,0.0343308
96.481,-3.07556,-1.29777,51.7939,0.607391,-1.24166,71.1157,-0.700436,2.0075,0.0561153,0.0316162
266.265,-2.22692,-1.51716,30.1901,4.08001,0.788049,60.1725,-1.25465,1.69146,2.30521,0.0333423
349.106,-0.886044,-0.768351,37.9224,4.55962,2.41918,180.541,0.492729,2.39022,-3.09566,0.0368737
174.529,2.10915,1.53714,63.9815,-2.10557,2.37889,188.201,0.71951,-1.27442,-0.841756,0.0325839
110.356,1.87891,-0.839379,77.2401,-2.81407,0.214945,75.395,0.764221,2.71878,-1.05432,0.0328551
97.8818,2.56588,-2.47823,62.8866,-2.68899,2.40216,96.9071,0.143482,-0.0147981,1.4028,0.0328657
134.168,3.14813,3.0821,86.7968,-2.58145,-0.776465,66.893,0.466154,0.351827,-2.42462,0.034266
98.7534,-3.92313,-0.282291,60.8746,2.72014,2.04256,39.95,-0.140649,-2.47559,2.32485,0.034213
217.12,-2.14867,-2.00237,57.7776,3.81515,-2.69471,94.2315,0.718401,1.13306,-0.692349,0.0344505
55.8644,3.5492,2.44196,53.6232,-1.89327,-1.78317,51.0968,-1.29496,0.355028,-2.05806,0.0317144
89.3393,2.9215,-1.08826,45.9379,-2.81486,0.540431,43.268,-1.05648,2.60887,-1.62869,0.0331108
177.579,1.28912,-0.362823,30.5281,-3.5096,-0.346148,177.088,-1.49664,2.71392,-0.0166743,0.0330221
192.345,-2.37954,-0.432114,32.0899,1.98826,-0.500908,72.1971,0.0859108,2.9604,-0.0687937,0.0296172
116.506,2.46146,-1.08225,114.749,-1.70514,1.39358,104.616,-0.0414148,-2.40893,-2.47583,0.0291756
89.7899,1.07459,-2.53488,41.5938,-3.99117,-2.55757,69.2519,-2.7685,0.817911,0.0226924,0.0337941
132.31,2.09249,0.72396,31.9747,-3.23305,-1.37195,47.0953,-0.606862,-2.43626,2.09591,0.0324744
108.95,1.08201,-0.937903,33.1205,-3.6158,-2.23521,48.0373,0.381404,2.35211,1.29731,0.0323
133.035,0.381361,3.12403,82.0787,-3.18686,-3.01911,164.429,-1.2503,-0.184334,-0.14004,0.0331181
72.394,-2.85644,-1.65907,55.6613,0.566796,-0.248279,79.7164,-0.388103,2.1359,1.41079,0.0311159
100.557,-1.00081,0.800539,74.6543,4.19283,2.56423,69.9352,2.23277,-1.59627,1.76369,0.0351364
121.517,2.04635,-0.907015,65.899,-1.08972,-0.966062,97.5712,0.397936,2.02478,0.0590467,0.0318175
108.539,-0.961573,-1.8874,57.1888,3.81472,0.270484,64.0344,-0.809495,1.10565,2.15788,0.0334759
125.815,-2.81177,-0.348291,53.4569,3.07185,0.0617582,100.521,0.750042,2.87239,0.410049,0.0341666
94.96,4.17925,2.31329,82.0547,-1.5615,-2.59219,98.4474,1.04331,-0.342704,-1.37771,0.0343253
174.194,1.38521,-1.26284,67.9533,-2.05798,1.44111,67.2094,0.321409,1.89888,-2.70395,0.0318014
113.651,2.39094,-1.66452,44.5421,-3.12701,-1.44986,137.629,-2.0299,1.34226,-0.214658,0.033754
81.1729,1.43126,1.52632,41.3213,-3.80958,0.981492,86.9954,-1.8176,-1.97491,0.544827,0.0330756
169.05,-2.6039,-0.469362,55.4668,2.57241,0.810777,103.702,-0.124987,3.06234,1.28014,0.0334457
181.122,2.19602,-2.53003,39.9565,-2.15494,-1.15458,137.984,0.995781,0.606044,-1.37545,0.0325498
120.569,2.35839,0.978455,40.7528,-0.903793,-0.716675,48.777,2.44814,-1.9666,1.69513,0.0296978
116.535,-2.94465,-2.65618,79.574,3.76911,0.831638,29.7339,1.3454,-0.156585,-2.79536,0.0350745
150.727,3.26787,-2.42569,137.988,-3.4116,2.26253,80.1757,0.00933825,-0.000709884,1.59497,0.0369875
117.913,-0.993038,1.60844,66.3355,3.59978,1.50753,94.7338,1.15233,-1.8891,-0.100904,0.033378
162.063,2.87193,1.86142,37.5266,-1.51229,0.847959,28.0979,-0.23766,-2.09017,1.01346,0.0294513
324.921,-2.049,0.674383,137.792,1.50172,2.80468,203.003,-0.0976297,-2.10634,2.1303,0.0341528
235.554,2.38046,2.06343,90.5094,-4.32291,-1.65716,86.7462,0.125956,-0.837105,-2.56259,0.0382432
163.274,1.47228,3.05869,132.781,-2.64736,2.4979,215.511,0.491254,-0.352406,0.560784,0.0325944
127.473,-0.66365,1.30553,71.2863,3.00997,0.502641,58.3725,1.71008,-2.1828,-0.802889,0.0307566
109.204,-2.92472,1.98164,74.2149,1.46779,-2.97916,119.283,-1.50002,-0.692661,1.32238,0.0309652
204.575,-2.21667,-1.87589,166.378,3.22437,-0.941013,150.79,-0.98473,1.86883,0.934881,0.0362663
105.846,3.09732,-2.0153,96.1422,-1.57552,-1.7003,117.943,0.875791,1.04777,-0.315003,0.0330401
126.215,3.90376,0.478664,83.0829,-3.06809,-2.62238,43.2977,1.16894,-1.73638,3.10104,0.037188
131.545,3.18237,-2.43317,78.1674,-2.47502,-2.66702,71.8706,-0.451817,0.610243,0.233847,0.03442
102.58,-2.34448,-1.85942,60.5893,2.56734,-2.65931,54.2464,-0.472148,0.991718,-0.799885,0.0325424
206.34,1.75603,-2.29436,44.3036,-2.838,1.42698,168.944,0.31058,0.715951,2.56184,0.0336196
47.4455,-0.859211,-0.86928,35.1469,4.53118,-1.09611,38.1034,1.76244,2.26972,-0.226831,0.0329197
89.8343,3.01486,0.885284,54.0101,-1.46486,-2.86132,47.2368,1.41979,-1.2695,-2.53658,0.0324789
112.989,2.751,-3.05871,68.5549,-3.28806,0.126948,35.1551,-2.15181,-0.849619,3.09753,0.0347003
127.718,-1.07194,-2.70938,93.2332,3.05111,2.13016,123.999,0.241034,-0.257377,-1.44364,0.0326631
221.348,2.83295,0.918524,93.9541,-3.09514,0.830263,159.903,-0.61914,-2.00079,0.0882609,0.035821
88.2997,-2.77405,-0.182455,37.8762,1.18388,-1.6963,93.6501,-0.944887,2.35002,-1.51384,0.0292498
130.686,-2.65442,-2.60009,88.0574,0.645734,2.91499,52.8016,0.403524,0.438554,-0.768104,0.0328414
173.373,-0.345934,2.36142,117.618,3.47512,2.42944,277.657,2.09459,-0.901814,0.0680134,0.0333546
124.297,2.7119,-1.067,80.1879,-1.23514,2.66131,73.3335,0.374085,1.64229,2.55488,0.0309531
154.771,0.879529,2.82788,31.5602,-2.98809,2.00411,99.314,-0.89313,-0.382634,0.823761,0.0301327
95.8111,-2.6263,-0.228558,44.6337,3.78136,-1.20794,88.0386,-1.17781,2.50778,-0.979378,0.0337411
185.18,-0.901466,1.8285,108.816,2.95568,-0.962929,107.608,-0.274519,-2.65386,-2.79143,0.0319872
201.448,1.29365,2.92813,92.1321,-2.3627,0.908706,95.7803,0.173865,-1.02485,2.01943,0.0322441
315.789,1.73822,2.26883,76.1931,-4.69408,-1.1353,187.054,0.598015,-0.908666,-2.87906,0.0388806
151.722,-2.89688,-1.97818,49.8251,2.10721,-1.47349,150.248,-0.441371,1.29907,0.504695,0.0336233
74.6999,-2.98029,2.09153,30.4942,3.19423,1.14883,52.4855,-0.649599,-1.71713,-0.9427,0.030997
135.345,-2.6631,2.71947,119.695,1.40671,-1.44585,77.0988,-1.50716,0.711073,2.11786,0.0342751
102.557,2.68672,2.89494,69.4443,-1.00626,2.57435,104.306,0.720096,-0.405355,0.320588,0.0313165
172.912,2.98144,-1.6999,59.2861,-3.61926,0.819394,28.8894,1.77639,1.99288,-2.51929,0.0344901
110.63,1.45713,1.58698,30.308,-3.2924,2.59043,108.369,-0.760214,-1.04842,-1.00345,0.0303086
324.974,-1.77019,0.780329,59.225,2.91799,-2.95371,155.177,-0.0475946,-2.33057,2.54914,0.0336861
118.496,-2.24184,1.87913,104.202,2.75249,2.44102,201.358,-0.31149,-0.976267,0.561894,0.0337815
208.569,2.45159,-0.398202,141.742,-2.44287,2.53879,70.8693,-0.878676,3.13666,-2.93699,0.0327721
184.418,-2.01427,0.375214,35.6335,4.69065,2.11218,169.828,0.439542,-2.50515,1.73696,0.0357085
199.666,-2.27944,1.4349,45.464,0.893903,3.06598,123.687,-1.35661,-1.46664,1.63108,0.0319608
87.474,1.46933,-0.131063,60.5648,-2.06065,1.67287,47.9872,0.00990026,-3.05852,-1.80393,0.0311305
91.408,-1.18809,-1.60971,69.0571,3.30025,3.02891,76.7762,-0.000306946,1.54351,-1.64456,0.033579
87.5346,-1.71416,1.06123,65.1984,4.14133,0.150171,69.4183,0.29904,-2.41148,-0.911059,0.0349947
181.708,2.07548,2.11395,45.4411,-4.16641,1.94415,139.236,0.421719,-0.855115,0.169801,0.0347465
148.556,-2.27938,2.38411,69.9433,3.27091,0.204409,66.5093,0.268379,-0.661289,-2.17971,0.0345521
98.1621,2.94687,2.61531,69.8839,-1.29156,1.1465,58.4888,-0.511386,-1.48198,1.46881,0.0323309
101.943,2.31656,1.89475,89.5596,-2.29816,-0.452308,47.2349,1.09793,-2.8726,2.34706,0.0325741
71.9632,2.83523,2.91023,55.3464,-1.30598,2.88913,57.8855,2.3755,-0.133382,0.0211024,0.0320343
142.032,2.18836,-2.11752,76.9531,-2.11128,-0.436312,68.3526,-0.927746,2.02049,-1.68121,0.0323757
284.285,2.24947,2.29324,60.88,-3.51998,-1.03792,131.18,1.01697,-0.833295,-2.95203,0.0354155
89.6384,-2.8347,2.25612,83.1082,1.66167,-3.03343,85.1222,0.587268,-0.300167,0.993631,0.0309089
224.479,-1.15971,-2.22246,90.4264,2.82512,-0.581419,58.003,0.952068,1.48979,1.64104,0.0334118
187.291,2.33028,0.267745,64.394,-2.30305,0.91267,150.726,0.648676,-2.73377,-0.644925,0.0299125
77.3175,-3.45274,-2.96193,63.4657,2.72171,-2.52742,59.5841,-1.29467,0.779655,0.434507,0.034309
72.1136,3.1861,0.468655,70.301,-0.840705,-0.0868746,80.612,0.7983,-2.68404,0.555529,0.0305052
259.234,-2.42922,-2.80781,32.1351,1.96297,1.46653,251.135,-0.828535,0.401457,-2.00884,0.0335103
93.44,1.47041,1.64598,54.098,-2.32535,1.66137,140.415,0.67778,-1.25506,-0.0153933,0.0297636
107.818,-2.80011,-2.01758,102.523,1.03547,2.39896,114.658,-0.676218,0.153034,-1.86665,0.0303617
101.145,-2.58211,-2.57138,97.8615,1.19215,-1.69963,55.4589,-1.17638,0.869897,0.871747,0.032815
206.17,-2.22877,2.73579,50.1671,2.33253,2.26485,225.213,-0.00880923,-0.557285,-0.470935,0.0343565
109.269,2.46191,0.878015,32.5854,-1.87135,-2.55291,46.0062,1.7232,-2.2139,-2.85226,0.0315748
71.2868,4.00074,-1.2104,67.5189,-2.99855,-1.18254,88.2598,-0.509755,2.1671,-0.0278572,0.036267
124.756,1.05535,-2.7461,68.5225,-4.58753,-0.959796,69.3318,-1.24792,1.05561,-1.78631,0.034042
354.183,1.19116,0.41679,67.7138,-2.11321,0.954116,307.114,-0.137089,-2.68118,-0.537326,0.033148
78.8554,1.1741,-0.200069,71.1968,-3.84834,0.640854,80.4766,-1.05846,2.98692,-0.840923,0.0342179
310.749,-2.89517,-2.85714,64.8261,1.15502,-1.16552,213.39,-0.357256,0.361951,1.69162,0.0348206
187.355,0.41585,1.87164,36.848,-2.72945,2.2426,92.5711,-1.53605,-1.34584,-0.370956,0.0321256
102.157,-1.2134,-1.88859,36.4998,3.42994,1.3237,41.4969,1.72967,1.30806,-3.0709,0.0302897
111.654,2.23817,0.851451,33.7612,-2.33766,2.20545,95.3376,-0.0755263,-2.31485,-1.354,0.028067
100.318,2.98628,2.20846,74.8093,-2.09781,1.6262,126.051,0.0525725,-1.23634,0.582262,0.0330123
65.9408,-2.04014,2.30689,34.5368,3.81394,2.67753,33.2575,-0.172858,-0.0149535,0.370638,0.0331472
77.5714,-0.430899,1.81959,47.1238,4.61526,-2.85794,77.6661,0.367617,-0.846054,1.60566,0.034352
75.0434,-2.73989,0.442816,50.9993,2.60372,0.100149,54.4873,1.01377,-2.45702,-0.342667,0.0296968
164.788,1.90079,0.623519,54.2691,-1.3404,1.04644,126.276,1.10752,-2.36504,-0.422919,0.0316089
206.903,0.414071,-0.44798,44.3854,-4.44395,-0.986772,260.834,-1.32725,2.68045,0.538792,0.0350399
126.286,-2.31498,-1.64297,86.8162,3.56188,-0.739156,145.805,0.994969,1.83976,0.903816,0.0344165
142.057,3.50621,-2.35353,85.0014,-3.32322,-2.63234,159.364,-0.756649,0.8074,0.278815,0.0365584
84.6453,-0.665763,-1.65584,83.3205,3.10227,-2.44856,59.75,1.89749,1.66951,-0.792721,0.0306432
145.262,0.896435,-2.70374,65.5125,-3.21638,-0.0400382,132.739,-0.444791,1.10992,-2.6637,0.0330948
102.34,-0.738785,1.84018,68.5348,3.42363,0.391637,51.5544,1.24061,-1.68639,-1.44854,0.0332805
69.9513,-2.87199,-0.139135,54.2709,3.34277,-1.11649,58.4551,1.83806,2.43222,-0.977358,0.0337815
286.99,2.33255,-1.65139,59.196,-4.18899,-2.51881,273.246,-1.28038,1.3502,0.867416,0.0373356
239.121,-0.579708,-2.13771,113.309,2.90986,2.21553,142.889,0.432721,0.627298,-1.92994,0.0331794
58.2395,-2.7084,0.460572,55.1084,3.75518,1.61094,62.1427,1.06521,-2.25641,1.15037,0.0338415
74.5955,-3.18898,-2.28912,73.9965,3.3792,2.12477,44.2669,0.474048,0.211363,-1.8693,0.0343028
221.676,0.379478,1.28008,113.499,-2.67897,-2.93016,153.487,-1.47208,-1.07211,-2.07294,0.0328756
104.449,-0.620256,-0.926189,83.3111,3.4791,-1.54769,107.252,2.25664,2.25617,-0.621497,0.0339469
83.2939,-3.36935,2.5715,77.5503,1.70891,2.48045,66.575,0.255373,-0.682671,-0.0910501,0.0336038
90.5965,3.01955,1.89719,57.1705,-4.24447,0.837579,122.892,-1.58752,-1.52757,1.05962,0.0363731
158.047,3.104,2.18439,120.372,-2.73261,2.31865,117.186,-0.476616,-0.659903,-0.134256,0.035845
105.286,-3.11508,1.45073,45.7292,3.43702,-2.39186,115.281,-1.5509,-1.70662,2.44059,0.0349021
90.1959,-2.4975,-2.90938,42.8166,1.51223,-2.52216,89.9567,-0.635038,0.75051,0.387216,0.0319649
95.1323,0.474219,-2.32328,69.2387,-2.90357,3.02314,63.2749,-2.51308,0.25431,0.936763,0.0318774
89.5774,3.40666,1.35492,89.2234,-0.843515,1.40943,124.436,1.6905,-1.87765,-0.0545044,0.0332091
79.7075,2.97125,-1.89582,41.5401,-2.41846,0.464064,63.1612,2.08321,1.81083,-2.35988,0.0330373
206.1,1.76232,0.932982,88.3619,-2.27463,2.01416,165.36,-1.09737,-2.04529,-1.08118,0.0322147
66.0956,-2.73822,1.05532,59.6234,1.56896,-0.736423,52.1951,-1.84154,-2.64434,-1.79175,0.0307038
229.497,-0.956922,-0.838169,67.176,3.63497,2.18863,42.8041,1.31909,2.1057,3.0268,0.0340435
93.0836,-2.92929,2.47812,30.831,2.56374,-1.54113,38.9097,-0.444843,0.335361,2.26394,0.0347668
94.4455,1.04899,-3.01103,43.324,-2.67149,-1.96946,81.0775,1.17633,0.281409,-1.04157,0.0297466
120.193,-3.39871,1.36498,60.6774,2.86349,-0.438995,85.903,-0.641561,-2.67403,-1.80397,0.0321808
116.091,0.100922,3.04377,59.393,-3.79535,2.55712,183.725,-2.30104,-0.148186,0.486654,0.0333568
179.958,-2.17125,-2.25724,89.7627,1.05932,-0.973994,168.542,-1.02655,1.23756,1.28325,0.0330771
78.794,2.18956,-1.95315,55.7807,-2.48313,-2.21058,93.2969,-0.579819,1.07101,0.25743,0.0323081
79.5456,3.37545,-1.66619,69.5873,-1.16673,-3.11184,128.826,0.595007,0.840755,1.44565,0.0342987
56.2896,-4.18024,2.80808,55.9559,3.26973,0.674257,28.125,0.65656,-0.726622,-2.13382,0.0353633
180.843,2.74914,1.57164,89.5672,-3.96204,-1.20313,60.5194,-0.276218,-1.53256,2.77477,0.037125
147.34,-1.41281,2.80027,114.629,2.10967,-1.97623,264.74,1.73803,0.345725,1.50669,0.033673
79.2943,-2.02181,2.50065,66.8965,3.82058,1.91017,103.591,0.482207,-1.23843,-0.590484,0.0338634
105.983,-0.772467,-0.411136,79.5197,2.67695,-0.155376,141.417,-0.289172,2.73784,0.255759,0.031978
190.301,-2.95295,2.59316,32.7016,4.46174,-2.91,91.3875,1.96394,-0.245241,0.780026,0.0383794
124.222,3.11344,1.24305,74.7928,-3.36391,-1.87541,32.9502,-2.28597,-2.35065,3.11847,0.0352791
325.96,-1.99729,0.370036,33.9209,2.73246,-2.64217,208.737,0.0510454,-2.80481,-3.0122,0.0329333
213.309,2.14417,-2.45215,83.7836,-1.47661,-1.19286,163.315,0.424743,1.09814,-1.25929,0.0326972
136.208,3.25686,-0.474668,71.5073,-4.00685,-0.939771,54.7383,-1.59854,2.93122,0.465103,0.0394316
158.766,1.25602,-2.06518,57.5393,-2.31998,2.84178,124.922,1.02909,1.02479,1.37622,0.029262
100.211,-2.67981,-2.03733,97.5239,2.92008,0.0697474,52.6539,1.73264,1.18443,2.10708,0.032605
80.4819,1.9884,0.50771,40.3678,-4.04434,-0.609874,118.078,-1.79262,3.10097,1.11758,0.03353
148.82,2.0382,-0.986069,37.0402,-2.31589,1.43678,40.5316,0.651093,2.62682,-2.42285,0.0316116
157.58,-1.72448,-1.59867,48.9692,3.87766,-2.91891,130.149,0.635276,1.22536,-1.32024,0.032469
87.231,-2.33532,1.60561,40.835,3.85052,2.16615,87.1194,0.331818,-1.30081,0.56054,0.0334828
127.398,-3.4539,-1.34594,69.2104,0.176716,-2.51233,130.228,-1.69584,1.74349,-1.16639,0.0334987
214.422,1.86778,1.17026,88.4428,-3.34192,0.55838,212.594,-0.011052,-2.02184,0.611878,0.0358981
138.71,-2.29775,-1.48706,113.001,1.31945,1.08506,94.9814,0.854913,-2.60722,2.57212,0.031416
113.703,-0.39235,0.828396,33.8299,4.61441,1.59962,82.9366,0.323868,-2.24625,0.771221,0.0341881
140.506,-1.55652,-2.9833,37.3336,3.17029,0.658975,77.8277,-1.21826,0.367889,-2.64091,0.0317443
111.621,1.43781,-2.32765,107.647,-2.87602,-3.14068,63.8071,0.524226,0.224904,0.813029,0.0329759
173.743,1.87107,-2.196,123.287,-1.84788,-0.356009,168.489,0.117873,0.761434,-1.83999,0.0305071
155.623,-2.68863,-2.63352,90.6906,3.22242,-3.0252,127.256,-0.270006,0.688794,-0.391682,0.0351449
103.87,-2.6733,2.61432,40.3554,4.83553,-1.1078,55.197,2.05544,0.0307782,2.56107,0.0391358
92.2151,-2.00338,-2.96669,69.5445,3.08983,-2.68609,40.6418,-0.0632428,0.431866,0.2806,0.0328941
141.874,2.55097,0.629025,64.3315,-3.23823,1.66686,248.125,0.108587,-1.92789,-1.03784,0.0336842
157.14,-2.33379,-0.55832,67.976,4.1503,0.103745,172.016,-1.19329,2.82791,0.662065,0.0372394
125.921,2.91463,2.46904,87.7587,-1.86091,2.44314,95.2869,0.624579,-0.456891,0.0258977,0.0334926
107.69,2.48828,0.185901,101.366,-2.67543,2.67286,61.7916,1.22351,-1.85877,-2.48696,0.0334968
65.6799,0.860031,-2.61938,41.1219,-4.21125,1.34334,24.7989,0.561314,-0.576129,2.32046,0.0312529
95.5621,0.948459,-1.54556,41.8289,-3.24319,-3.0496,72.2382,0.231145,1.44396,1.50404,0.0319274
60.141,-4.5395,0.289544,53.5108,2.84416,2.03913,53.9641,-1.21249,-1.35265,1.74959,0.0324919
74.1353,-3.14941,2.66988,30.4432,2.50324,2.11369,66.6999,0.193345,-0.475812,-0.556194,0.0324886
230.483,2.16927,2.95334,48.737,-4.21769,-2.69654,241.614,-0.907313,0.0925383,-0.6333,0.0361458
170.152,1.46528,-2.39746,34.8441,-4.58157,-3.13949,65.9756,-0.110634,0.670918,0.742034,0.0353153
263.02,0.878122,-2.04923,55.3585,-4.05219,1.04521,110.705,-1.2191,0.874692,-3.09445,0.0348448
99.6648,-2.01425,-2.84215,86.1976,2.49444,-2.242,172.143,1.22337,0.425432,0.60015,0.0310977
74.4365,2.05198,0.438021,38.1622,-3.39136,-0.776738,63.2466,-2.19047,-2.93546,1.21476,0.029255
214.612,-2.0812,-2.74926,108.811,0.929808,0.639562,39.4169,-0.448646,0.215749,-2.89436,0.0325494
75.6127,2.89155,0.803709,36.0143,-2.41279,0.191226,116.095,1.84308,-2.17258,0.612483,0.0313711
90.3318,-2.42531,-0.837214,42.1917,4.60845,0.747732,83.4004,0.999678,2.61395,1.58495,0.0337742
121.149,2.70709,1.51665,54.0409,-2.54779,-2.12234,81.7768,1.08932,-1.02585,-2.64419,0.0300143
125.051,0.981006,0.806856,50.7177,-3.76413,1.91835,109.222,-0.60762,-1.97009,-1.11149,0.0332085
87.8972,3.98236,2.21131,78.9281,-1.00986,2.48869,105.329,0.837879,-0.646608,-0.27738,0.0345661
168.319,1.07512,2.33007,36.23,-2.73002,-1.64916,126.793,0.612211,-0.625546,-2.30396,0.0310535
55.4588,-3.82292,-1.70854,42.5658,1.944,-0.0148693,46.1124,-0.163874,2.7237,1.69367,0.0325312
158.638,-0.666737,-3.05492,49.6682,3.57305,2.86562,122.305,0.992348,0.0245745,-0.362637,0.0307914
282.553,-1.65651,1.09675,142.22,2.34375,-1.21662,135.169,-0.00971799,-3.06597,-2.31337,0.034336
