jet0Pt,jet0Eta,jet0Phi,jet1Pt,jet1Eta,jet1Phi,DiTauPt,DiTauEta,DiTauPhi,SignedDeltaPhi,Weight
138.583,1.61764,1.63494,42.8192,-2.46885,-1.96093,105.58,-1.5096,-1.31563,-2.68732,-0.0128348
134.98,-0.305458,1.05231,50.0666,4.31654,0.146298,97.4304,-0.228581,-2.37561,-0.906009,-0.0128348
208.195,-2.27059,0.842875,136.699,1.54495,2.88379,80.9446,0.245696,-1.81007,2.04092,0.0128348
218.318,-1.73186,1.52431,38.1561,2.60978,3.10786,188.407,-0.0889016,-1.52705,1.58355,0.0128348
178.656,-0.568356,-1.48549,49.6474,4.08773,-2.0397,125.58,0.486869,1.56299,-0.554212,-0.0128348
126.477,-0.789393,-3.10877,105.736,3.08684,2.68416,141.492,1.36067,-0.309423,-0.490254,-0.0128348
156.622,-2.67093,0.428207,48.1853,1.64687,1.66603,111,0.887592,-2.46408,1.23782,0.0128348
95.4303,2.72614,0.0645173,69.0768,-3.63906,1.96009,46.5915,-0.863976,-3.071,-1.89557,-0.0128348
91.8324,3.12596,-1.97981,44.104,-0.511019,-2.52792,30.9026,2.97769,0.363266,0.548105,0.0128348
418.132,-1.84759,-2.84558,67.2907,3.56548,1.34339,246.831,-1.07208,0.134259,-2.09421,-0.0128348
389.957,-1.53502,1.81808,152.834,3.00574,-0.535822,120.203,0.460056,-1.44362,-2.3539,-0.0128348
93.8205,-1.93064,-1.3254,40.1838,3.61454,1.48146,70.2828,-1.70869,3.12654,2.80686,0.0128348
112.874,1.84582,-1.68517,103.342,-1.81523,-0.446462,70.4447,1.55777,1.77339,-1.23871,-0.0128348
103.46,3.64321,2.33415,37.7498,-4.2496,1.50719,66.5872,-1.15073,-0.861843,0.82696,0.0128348
94.89,2.12287,-1.49584,76.8313,-2.11665,-1.62829,124.22,0.798587,1.52808,0.132449,0.0128348
78.4988,1.99543,-1.61772,70.1553,-2.14164,1.94676,43.0946,-1.40774,0.0027887,2.71871,0.0128348
159.581,-1.62814,-1.64568,54.7708,2.39951,1.24744,57.3387,-0.883227,1.51138,2.89311,-0.0128348
146.344,2.65777,1.12427,107.973,-1.66766,-0.106105,90.1701,2.01333,-2.68649,1.23038,0.0128348
154.579,-1.59501,0.383879,95.2737,4.2719,1.51504,149.356,-0.273232,-2.27936,1.13117,0.0128348
245.154,-2.44404,-0.0351404,33.8992,1.82113,-1.63869,179.21,-1.51123,2.93804,-1.60355,-0.0128348
79.362,-2.58712,0.462615,79.0431,3.08743,-1.99862,115.458,-2.28642,2.86705,-2.46123,-0.0128348
90.0355,-2.46784,2.20844,81.2379,2.47602,-2.43662,60.5057,-0.834724,-0.213571,1.63813,0.0128348
118.331,-0.935594,-0.672201,83.319,2.75774,1.17706,59.6308,-0.143457,-2.99484,1.84926,0.0128348
184.044,-2.31946,-2.90763,70.5355,1.39745,-1.11297,159.161,0.0469547,0.884896,1.79466,0.0128348
69.8854,2.3973,2.92547,69.5738,-3.82217,-1.49747,66.565,-1.22996,0.283773,-1.86024,-0.0128348
130.798,2.67929,-1.864,58.9938,-1.68178,2.70601,49.706,0.770762,0.330594,1.71318,0.0128348
200.692,2.36631,0.939858,113.838,-3.12673,-1.66879,77.9046,-1.29136,-2.62193,2.60865,0.0128348
132.537,3.00991,-0.0864018,102.135,-3.43653,0.815338,121.16,0.295946,-3.10298,-0.901739,-0.0128348
317.456,2.33848,2.21393,212.743,-2.00841,-1.63344,87.2373,1.05413,-0.270498,-2.43581,-0.0128348
120.245,2.47939,1.35624,70.1884,-0.577097,1.70463,121.681,1.52489,-1.81842,-0.348394,-0.0128348
130.992,-1.02019,0.264233,128.07,2.46286,-1.46759,43.8714,-0.555953,2.43477,-1.73183,-0.0128348
262.338,0.803049,0.126953,130.692,-2.90128,-2.6947,63.792,-0.183537,2.67728,2.82165,0.0128348
48.2536,3.59646,-2.08222,39.5386,-0.99741,2.13024,42.8256,0.0435385,0.0315543,2.07072,0.0128348
206.273,-2.17253,-0.988454,128.277,1.81266,2.75333,76.6456,0.979509,0.689133,-2.5414,-0.0128348
284.033,-1.95408,1.78824,47.4503,2.22002,-3.07428,254.914,-0.0791666,-1.21607,1.42067,0.0128348
194.416,2.98567,-0.597583,70.4727,-2.37573,1.2579,125.182,2.23906,2.86026,-1.85548,-0.0128348
161.202,-1.17036,-0.081585,159.411,2.93275,-0.962303,222.1,0.368402,2.60508,-0.880718,-0.0128348
139.488,1.71732,0.565657,136.544,-2.47449,1.09904,104.94,0.253215,-2.01498,-0.533387,-0.0128348
165.581,2.37577,-2.00495,54.8621,-2.26869,-0.599788,113.007,-1.06699,1.40893,-1.40517,-0.0128348
185.212,0.775443,-1.80311,117.763,-2.44383,2.9336,160.668,-0.717404,0.523787,1.54648,-0.0128348
318.671,2.00319,0.459948,62.0932,-2.28699,0.0460851,212.865,0.493263,-2.90601,0.413863,0.0128348
292.138,1.14139,1.20231,84.3062,-3.39662,0.875607,200.78,-1.17988,-2.05548,0.326707,0.0128348
378.312,-2.15138,-3.08434,315.76,1.5754,0.779573,123.904,-0.766297,-0.930283,-2.41928,-0.0128348
82.5607,2.66089,0.260938,67.4564,-2.33387,-1.27137,96.008,-0.742663,2.73741,1.53231,0.0128348
123.934,-1.50221,-2.72554,55.6033,2.13042,-2.47949,86.4019,0.828706,0.550211,0.246047,0.0128348
281.282,-2.27526,0.392375,109.412,2.7476,-1.96289,138.963,-1.0968,2.93865,-2.35526,-0.0128348
88.7748,2.48532,-1.34309,37.3726,-2.53863,-2.8086,81.2823,0.938273,1.491,1.46552,0.0128348
245.358,-2.11783,1.51734,149.488,3.2122,-0.223411,211.395,0.61047,-2.18036,-1.74075,-0.0128348
178.523,2.16287,-2.38336,34.9401,-2.61977,-0.932135,150.475,0.225064,0.832841,-1.45123,-0.0128348
146.236,0.75372,-0.361343,46.2352,-2.77009,-0.79458,90.2054,-1.77517,3.05031,0.433237,0.0128348
85.1357,3.11765,2.95799,36.0608,-3.62864,-1.79311,51.4335,-0.0940006,0.481046,-1.53208,-0.0128348
460.172,1.99714,-0.133703,69.5644,-2.18264,1.4515,155.607,0.420886,-3.12734,-1.58521,-0.0128348
242.917,0.852487,3.08046,68.3524,-3.49208,1.47411,110.017,-1.18938,-0.212257,1.60635,0.0128348
68.9079,-3.95699,-2.32499,60.7553,3.05822,2.72225,46.9949,-1.8938,0.200464,-1.23595,-0.0128348
60.0899,0.656481,-2.94807,56.953,-4.04537,1.29205,29.4293,-1.92049,-0.435792,2.04307,0.0128348
299.851,-1.62708,-1.34666,145.071,1.46784,-2.7599,198.064,0.606075,1.17112,-1.41324,-0.0128348
150.507,-2.19951,2.5892,62.8678,2.5466,0.107345,73.8175,0.12152,-0.922145,-2.48185,-0.0128348
107.307,-0.650885,0.999841,36.8107,3.8626,-0.415598,73.0726,1.52073,-2.67377,-1.41544,-0.0128348
152.061,2.08973,0.31337,42.5286,-3.15465,2.90674,104.361,-1.08065,-2.90627,-2.59337,-0.0128348
263.937,1.82431,-0.586699,78.7489,-4.16237,1.27954,208.412,-0.765404,2.84695,-1.86623,-0.0128348
71.31,2.40688,-1.78385,56.8612,-2.907,-0.50006,73.2227,-0.679228,2.08368,-1.28379,-0.0128348
125.313,-2.48381,2.09093,54.9946,2.20357,2.44585,103.42,0.65848,-1.01472,0.354918,0.0128348
224.101,-1.84928,-2.39815,122.3,1.82139,-1.06511,94.0175,1.2811,0.872428,1.33304,0.0128348
186.311,2.33807,-2.39952,125.522,-2.48214,-0.759962,90.4312,-1.41655,2.03091,-1.63956,-0.0128348
269.895,-1.48493,-0.3059,116.799,2.99314,2.06041,87.6303,-0.231447,-2.9061,2.36631,0.0128348
98.2045,1.61391,-2.57171,66.8262,-2.18357,-2.19765,92.5028,1.0009,0.391062,-0.374054,-0.0128348
145.436,-3.52175,-3.01325,92.0598,3.17221,-0.949102,115.796,-1.69212,0.545596,2.06415,0.0128348
117.267,-0.926448,1.12873,88.0644,2.55952,-0.0908308,140.5,0.654325,-2.46692,-1.21956,-0.0128348
289.436,1.9105,-1.03058,56.3111,-2.97466,1.69858,204.51,0.979016,2.19595,-2.72916,-0.0128348
215.191,-0.277711,2.37907,57.7065,4.55538,1.66105,207.424,2.33353,-0.671395,-0.718029,0.0128348
132.129,-0.820772,2.98091,61.6313,2.33985,0.775701,93.0165,0.466682,-0.908378,-2.20521,-0.0128348
309.83,2.41179,-1.57549,94.625,-4.50296,3.03522,252.249,-0.617618,1.09473,1.67247,0.0128348
192.043,-2.56676,0.559099,121.414,0.970281,0.612899,165.895,-0.446345,-2.80404,0.0537995,0.0128348
265.399,0.283393,0.266263,64.3107,-2.72862,0.323751,273.764,-1.68809,-2.7737,-0.0574883,-0.0128348
94.4652,-1.57899,-1.67241,58.9789,2.75532,3.0486,54.5705,2.06706,1.0218,-1.56218,-0.0128348
140.738,2.93625,0.510996,134.14,-1.74007,-0.901893,97.101,1.44605,-3.07622,1.41289,0.0128348
148.787,3.17061,-1.37451,58.0983,-0.0870571,-2.88591,150.929,0.809607,1.74494,1.5114,0.0128348
87.1823,1.65741,2.53922,36.4445,-2.01529,1.1496,62.7259,-0.637868,-1.17033,1.38962,0.0128348
88.0493,1.28514,-0.273177,82.7229,-1.85083,-2.14326,97.5907,-0.853397,1.62437,1.87008,0.0128348
320.009,1.94614,1.85744,184.412,-1.62383,-0.59761,101.346,0.890195,-1.14912,2.45505,0.0128348
202.191,1.1978,3.09848,65.7284,-3.15547,0.842766,117.833,0.678948,0.0257159,2.25571,0.0128348
91.1872,-3.20929,1.48825,64.9398,1.08813,2.02671,127.744,-0.245035,-1.34086,0.538466,0.0128348
170.256,-1.60356,0.925611,127.935,2.78448,0.479479,198.681,-0.49463,-2.56109,-0.446131,-0.0128348
327.351,2.14755,1.14673,161.687,-1.9383,-1.02797,185.006,-0.902292,-2.41928,2.1747,0.0128348
270.035,-1.66811,-0.275712,47.7787,4.32813,-0.942976,96.021,1.04259,2.96998,-0.667264,-0.0128348
106.314,-1.37889,-1.50232,70.9152,3.45523,0.494025,81.0433,-0.376788,2.20434,1.99635,0.0128348
144.539,2.3484,2.02751,70.7084,-2.34124,1.81589,144.362,1.75462,-1.18028,0.211623,0.0128348
268.299,-1.42975,-2.84612,72.4909,3.75975,-1.33258,156.387,0.897617,0.691452,1.51354,0.0128348
203.379,-2.51988,1.49355,89.3103,2.4837,0.773139,92.6632,0.844803,-1.80041,-0.720415,-0.0128348
174.663,1.15849,-2.38177,34.7248,-2.82734,-1.34615,101.902,-0.0190641,0.797179,-1.03561,-0.0128348
235.759,0.857897,1.88059,214.544,-3.08494,2.71906,185.965,-0.87986,-0.699505,-0.838471,-0.0128348
100.287,-1.48963,-2.21226,63.538,3.47115,1.42715,26.0802,1.40278,0.666516,-2.64378,-0.0128348
102.205,-1.97782,-0.258948,63.4175,1.2866,1.55324,60.1598,-0.399143,-2.98871,1.81219,0.0128348
185.59,1.75233,0.249656,82.9608,-3.41448,2.26682,96.4988,-0.94447,-2.43434,-2.01716,-0.0128348
145.043,2.01378,-0.925166,113.635,-1.08459,0.168185,149.94,0.263424,2.96866,-1.09335,-0.0128348
87.0446,2.00301,-0.655209,33.3093,-2.11935,-2.17744,87.9185,1.31735,2.0765,1.52223,0.0128348
210.415,-1.89354,-1.94895,199.616,2.59562,-2.82454,154.489,-1.37477,1.24944,-0.875591,-0.0128348
223.829,2.48852,-0.641035,56.7111,-2.94386,1.47145,127.943,-0.816437,2.7224,-2.11249,-0.0128348
143.423,-3.25436,0.641607,93.3737,3.59631,-1.26959,115.444,1.31591,3.07515,-1.9112,-0.0128348
94.3808,2.26352,2.18729,76.2652,-2.62576,-2.40557,44.9711,-1.38912,-0.824892,-1.69032,-0.0128348
197.16,-0.0843279,-0.801974,69.6648,3.67935,1.64579,140.307,0.953359,2.84854,2.44777,0.0128348
230.316,2.8289,-2.52166,202.613,-1.18903,-1.43314,226.682,1.24839,1.03641,-1.08852,-0.0128348
256.581,1.35696,2.20405,139.832,-1.86139,0.897922,297.137,-0.988912,-0.943762,1.30613,0.0128348
107.278,3.04711,1.87138,105.322,-0.144749,-2.88893,59.5934,2.19708,-0.614046,-1.52288,-0.0128348
114.465,2.89384,0.864827,33.794,-2.36971,1.86491,92.7785,0.34059,-2.27779,-1.00008,-0.0128348
211.696,0.332214,-2.31872,111.098,-3.56336,-1.15746,166.268,-0.995731,1.16872,-1.16125,-0.0128348
142.593,-2.13721,-2.00235,94.6809,1.47854,0.215677,111.654,0.286678,1.13134,2.21803,0.0128348
332.129,-1.81056,2.38285,102.787,2.18011,-2.50192,92.3295,-0.342827,-0.480852,1.39842,0.0128348
230.296,1.54382,1.62596,45.2668,-3.66088,2.21564,273.095,0.79606,-1.26732,-0.589684,-0.0128348
106.749,2.55025,-1.00253,54.7222,-3.83058,0.606769,112.579,-1.17544,2.71386,-1.6093,-0.0128348
126.26,-1.02895,-1.16986,85.852,2.90715,-0.257751,112.962,0.676226,2.30841,0.912106,0.0128348
225.719,-1.40626,-2.50119,96.9553,2.35051,-0.693868,177.476,-1.05991,0.958786,1.80732,0.0128348
208.479,-2.32091,2.52253,107.276,2.36985,1.1222,107.332,-1.82049,-0.963898,-1.40033,-0.0128348
102.702,-1.05802,-2.33007,91.7844,2.09474,2.4096,93.8976,-0.0989583,0.119888,-1.54351,-0.0128348
132.368,1.32246,-3.04872,82.4923,-2.56023,-1.85671,121.97,-1.87451,0.610061,-1.19201,-0.0128348
357.521,-1.93246,-1.49513,128.76,3.46539,0.153127,188.808,2.20751,2.16478,1.64826,0.0128348
107.86,2.93288,1.89107,51.8702,-0.542132,-0.233341,63.7729,2.76235,-2.03194,2.12441,0.0128348
110.008,-0.489458,0.972319,60.1039,2.56389,-0.974145,59.2923,0.107208,-2.86076,-1.94646,-0.0128348
302.212,-1.04827,0.779844,46.4072,2.5742,0.899106,300.806,-0.664505,-2.31394,0.119262,0.0128348
222.009,1.71869,-2.75945,159.29,-1.93125,2.26851,184.343,0.819652,-0.0197571,1.25522,0.0128348
138.555,3.42365,1.94538,111.914,-2.75744,2.41035,84.4871,-1.90196,-0.72139,-0.464969,-0.0128348
203,2.44349,0.783797,83.0486,-1.69577,-0.714631,158.883,1.36129,-3.07368,1.49843,0.0128348
129.632,1.18182,2.39382,76.7068,-2.60422,1.20825,85.0204,-0.773721,-1.06054,1.18557,0.0128348
83.2322,-3.18602,-1.3094,35.8248,4.26394,-0.13579,61.017,-0.00971124,1.86848,1.17361,0.0128348
191.241,2.79667,-1.18005,95.6792,-3.50562,-2.03143,106.897,0.500373,1.52657,0.851374,0.0128348
167.617,0.926557,3.03413,75.8697,-2.21573,1.17291,133.056,-0.618716,-0.213026,1.86123,0.0128348
122.695,3.09311,-2.31165,72.9628,-2.07344,2.99245,161.561,1.21269,0.412556,0.979086,0.0128348
85.037,2.62079,0.302735,66.0564,-2.37563,-0.119172,115.017,-0.316648,-2.95415,0.421907,-0.0128348
149.382,-2.87952,-0.38603,107.598,2.53205,-2.73345,45.8994,-2.38215,1.63449,-2.34742,-0.0128348
152.934,-2.56726,-1.0933,55.7252,2.17098,0.38114,144.859,0.384652,2.20472,1.47444,0.0128348
166.495,-2.26167,1.4214,56.7237,1.41866,-1.85943,118.038,-1.86102,-1.09112,3.00236,0.0128348
148.708,-3.1527,2.80465,120.334,4.11223,-1.99629,149.552,-0.114785,0.325393,1.48224,0.0128348
181.741,1.90449,2.34028,44.5695,-4.49186,-1.52771,109.61,-1.61428,-0.602492,-2.4152,-0.0128348
185.436,-2.27138,-0.823142,148.892,0.892584,-1.70128,129.853,-0.692911,1.55526,-0.878139,-0.0128348
269.882,-2.75946,-1.23101,230.916,1.65696,0.00228823,243.582,0.383455,2.13679,1.2333,-0.0128348
283.384,-0.15785,2.10318,63.8051,2.98894,-1.79374,174.918,2.10467,-0.985433,2.38627,0.0128348
170.696,1.10874,2.33689,121.184,-2.4832,0.64888,116.47,-0.433743,-1.3757,1.68801,0.0128348
95.1253,-2.55327,0.397766,78.0406,3.24611,1.33774,110.8,-0.499869,-2.17583,0.939974,0.0128348
109.824,1.02353,0.993517,55.8944,-2.92654,1.66502,100.948,0.107276,-2.01519,-0.671498,-0.0128348
182.163,-2.69254,-2.09543,43.564,2.41197,2.8975,135.638,-1.60598,0.900209,-1.29026,-0.0128348
68.4865,2.0347,0.46455,68.0876,-3.71988,-0.71775,83.6269,-0.854472,2.68643,1.1823,0.0128348
138.838,-1.06122,-2.84697,58.1779,3.07715,-1.5955,70.5334,1.14962,0.416623,1.25147,0.0128348
180.675,-1.82001,1.49365,160.448,2.30316,-0.99041,145.439,-0.973935,-3.07469,-2.48406,-0.0128348
157.954,-3.90446,0.689183,45.0512,1.5874,-1.33591,89.3552,-0.689935,-2.8881,-2.0251,-0.0128348
230.304,-2.73417,-2.27382,83.7705,2.3106,0.304401,66.7228,0.697398,0.959107,2.57822,0.0128348
102.34,-2.81342,-1.93964,87.3018,3.46734,1.89688,64.494,1.96904,0.627975,-2.44666,-0.0128348
470.274,1.91838,-2.49832,65.4776,-1.61296,2.72771,440.356,0.779199,0.587417,1.05716,0.0128348
112.571,-2.03238,-0.2827,103.261,1.10983,2.015,68.5335,-0.167679,-1.46971,2.2977,0.0128348
231.673,2.45427,-0.907657,81.9915,-2.11985,-1.90598,204.369,-0.650273,1.73288,0.998324,0.0128348
112.86,-1.86125,-1.51319,96.4855,3.27675,0.172932,118.778,1.88199,2.22509,1.68612,0.0128348
105.736,1.85146,-2.06406,49.178,-2.52077,2.56031,62.0466,1.36121,0.595345,1.65882,0.0128348
71.9119,2.07058,0.576336,50.2216,-4.28651,-0.966094,113.66,-1.07743,3.11696,1.54243,0.0128348
122.376,1.01062,-1.34758,96.7674,-3.31952,0.15969,95.1982,-0.135014,2.32907,-1.50727,-0.0128348
284.297,-1.76372,2.85647,66.8281,3.92532,-1.91719,212.022,0.851204,-0.0383891,1.50953,0.0128348
92.6245,2.59726,2.1945,46.8675,-3.42135,-3.06603,111.531,-0.529121,-0.371006,-1.02266,-0.0128348
258.621,1.75853,1.27112,121.334,-1.82396,0.505075,121.491,0.237505,-2.20739,0.766043,0.0128348
143.708,1.41648,2.28519,80.2577,-3.45825,0.202953,125.6,-0.432098,-2.02567,2.08224,0.0128348
217.262,-1.47349,-0.279941,114.468,3.19024,-1.89363,126.896,0.486767,1.50282,-1.61369,-0.0128348
262.791,2.64567,-1.95465,163.069,-1.71572,-1.88239,423.21,-0.666642,1.03819,-0.0722631,-0.0128348
137.413,1.22639,-2.47686,32.928,-3.12134,-1.22921,129.732,0.103764,0.94164,-1.24765,-0.0128348
293.48,-2.12742,2.5031,51.5146,2.31933,1.31538,140.725,-0.868991,-0.77199,-1.18772,-0.0128348
84.6871,-2.64551,-0.986022,58.8052,2.40931,-1.16423,61.3656,-0.949524,1.96544,-0.178206,-0.0128348
79.1814,-3.3919,-2.58403,75.6271,0.798401,-1.4,30.0992,-2.46105,1.72219,1.18403,0.0128348
76.0005,3.39848,2.48463,59.8686,-0.428325,0.186703,38.2897,3.13023,0.254846,2.29793,-0.0128348
166.444,1.34545,-3.11039,86.6177,-2.3299,0.550933,63.4464,-0.778553,-0.0508013,2.62186,0.0128348
198.934,0.826187,1.9948,120.433,-2.37362,-1.51763,91.003,-0.254735,-1.04037,-2.77075,-0.0128348
135.812,-1.10082,0.808085,59.5471,3.40726,-3.03644,55.4667,0.711666,-2.51167,2.43866,0.0128348
549.596,-1.82051,-0.791855,121.989,3.40035,0.999857,424.178,-1.53622,2.61769,1.79171,0.0128348
129.643,-2.38573,1.57774,75.4555,2.83281,-1.52843,37.3301,-1.15256,-1.74843,-3.10617,-0.0128348
135.949,2.51621,2.89711,69.6546,-0.601837,-1.8984,116.742,1.16707,0.204594,-1.48767,-0.0128348
174.574,-2.37838,2.56984,48.7386,1.06379,-2.11846,142.309,-0.768484,-0.335765,1.59489,-0.0128348
91.3921,3.83527,2.63079,58.8237,-1.93865,-2.73227,89.4351,1.09856,-0.243425,-0.920124,-0.0128348
177.66,1.50379,0.728293,120.143,-2.24892,-0.434641,144.926,-0.5901,-3.00974,1.16293,0.0128348
278.561,-2.92387,2.31682,59.6877,0.611495,-1.35303,88.3938,-0.307341,-0.703375,2.61333,0.0128348
186.04,-1.63862,0.553329,80.7775,1.77098,-0.841883,127.633,-0.247805,-2.94944,-1.39521,-0.0128348
96.7352,-3.95718,-2.03333,90.9262,1.22118,-2.39101,151.265,-1.93859,0.907638,-0.357682,-0.0128348
159.943,1.57675,1.0583,121.143,-2.80786,2.60468,158.749,-0.15684,-1.39386,-1.54637,-0.0128348
144.016,0.982129,2.3042,97.0318,-3.65694,1.10901,170.069,-1.60121,-1.05216,1.19519,0.0128348
188.306,2.5944,-1.90048,63.1394,-1.61248,0.164378,71.0811,1.03364,1.96418,-2.06486,-0.0128348
147.697,-0.916017,1.30843,96.0491,4.15089,-2.90598,139.39,0.498498,-0.300028,2.06878,0.0128348
136.87,-0.821888,-2.30225,57.9952,2.68355,0.201776,40.4827,-0.703747,1.62641,2.50403,0.0128348
466.607,1.48979,-1.92735,200.399,-1.72925,1.56781,123.182,1.12487,0.980566,2.78802,0.0128348
89.5317,-0.324027,1.27075,41.4334,3.23507,2.94473,79.4808,1.72924,-0.887446,1.67397,-0.0128348
92.9513,1.54613,1.27325,54.5817,-2.05019,2.68888,35.585,0.807083,-1.33096,-1.41562,-0.0128348
108.052,-1.10531,-2.12393,83.1662,2.92745,2.54976,58.9911,1.12328,-0.0127068,-1.6095,-0.0128348
109.105,0.954658,2.27472,78.0967,-2.76344,0.367475,53.4283,-0.929446,-1.326,1.90724,0.0128348
74.3054,-1.40768,0.516587,45.1988,2.87609,2.23251,45.3893,-0.201109,-2.03045,1.71592,0.0128348
112.091,3.38306,1.03569,80.0327,-2.9078,-2.93184,152.27,0.0710358,-1.89945,-2.31565,-0.0128348
304.483,-1.87906,-1.77705,180.066,2.63588,-2.66513,311.108,-0.607868,1.519,-0.888074,0.0128348
54.2441,-3.27465,0.215403,45.9041,0.635906,2.23036,30.3461,-3.02886,-1.54865,2.01496,0.0128348
143.716,-0.943391,-2.21273,141.557,4.08246,-2.81373,151.753,1.97841,0.607674,-0.601003,-0.0128348
151.453,-1.73188,-1.23154,64.4556,3.0286,-0.541708,130.628,0.431746,2.1915,0.689832,0.0128348
128.543,2.00542,-2.04058,36.6265,-4.06806,1.66141,54.0636,1.72843,1.52698,2.5812,-0.0128348
117.293,1.40148,-3.10851,114.403,-1.60101,-0.909556,111.358,0.824889,1.1392,-2.19896,0.0128348
45.5927,4.68801,2.38321,44.1439,-2.40165,1.85163,55.8854,1.41736,-1.51302,0.531578,0.0128348
78.9042,-0.0747185,2.05287,75.9056,4.00887,-2.1976,77.9232,0.808956,-0.890894,2.03272,0.0128348
126.376,-2.24998,-1.44803,101.133,3.45031,-0.839175,130.398,1.3324,1.65463,0.608857,0.0128348
91.7596,2.47668,-0.77819,85.4262,-3.26716,1.86375,80.4164,1.144,-2.55945,-2.64194,-0.0128348
254.56,0.734458,1.68433,84.955,-2.50412,-2.19959,197.071,-0.40389,-1.20467,-2.39926,-0.0128348
194.07,2.18418,2.59014,191.951,-1.44462,0.895169,190.229,-0.611322,-1.40326,1.69497,0.0128348
157.189,-1.70935,-1.27478,78.4547,2.04339,1.18317,121.7,-0.249294,2.93961,2.45795,0.0128348
121.199,3.82195,0.577839,81.8469,-2.07626,1.6898,126.766,2.25451,-2.09716,-1.11196,-0.0128348
143.25,2.48099,0.432017,70.0588,-1.36277,1.75423,97.4248,1.29072,-2.55909,-1.32221,-0.0128348
106.556,-1.54224,0.384042,35.3128,2.96624,-0.863382,112.953,0.641634,-3.06595,-1.24742,-0.0128348
175.732,-2.54668,-0.962084,71.6756,3.08874,2.96105,103.294,-0.927472,2.18236,-2.36005,-0.0128348
105.073,1.20086,-2.36774,54.3542,-1.95295,-1.00903,87.1223,0.18208,1.34675,-1.35871,-0.0128348
282.146,-1.85284,2.91919,77.8302,2.59488,1.02429,204.443,-0.0526259,-0.633518,-1.8949,-0.0128348
80.1729,-0.393743,-1.99386,40.8244,4.55103,2.59215,47.7754,2.13998,0.653902,-1.69718,-0.0128348
587.199,1.72438,-0.990571,114.278,-1.90006,-2.9205,230.362,-0.118401,1.99362,1.92993,0.0128348
394.957,-0.856339,-2.03242,30.477,2.3366,0.346384,231.346,-0.754023,1.30364,2.3788,-0.0128348
225.264,2.00443,1.91656,136.109,-1.88915,-0.0549993,127.97,-1.24228,-1.96,1.97156,0.0128348
236.352,3.25709,-2.53065,182.123,-1.87371,-0.235809,72.4652,0.719432,0.70908,-2.29484,-0.0128348
200.043,1.94959,-0.355838,115.864,-1.57584,0.217468,180.979,-0.969373,-2.99429,-0.573306,-0.0128348
101.596,-2.11088,0.552413,52.6621,1.16656,1.39112,135.338,-0.0104666,-2.52562,0.838704,0.0128348
102.818,-2.30955,-1.76894,62.5016,2.92915,-0.338297,53.8096,-0.900218,1.65131,1.43064,0.0128348
168.794,0.589955,1.01641,37.4054,-2.75378,2.57367,166.409,-0.455276,-1.96321,-1.55725,-0.0128348
152.62,1.31123,2.18714,128.008,-3.64719,1.3862,50.3757,0.15492,-2.20688,0.800946,0.0128348
153.222,-1.71769,-0.194314,69.6383,3.07798,0.498052,115.118,-0.892712,-3.04379,0.692366,0.0128348
128.445,1.1278,-1.16888,47.4548,-4.5787,-2.20356,172.507,-0.189997,1.6414,1.03468,0.0128348
106.672,1.11551,3.13103,52.6926,-3.37125,0.997882,54.4042,-1.93932,-0.597946,2.13315,0.0128348
209.999,-0.407712,0.34217,55.2326,4.25322,-1.59955,99.2179,0.875534,-3.13082,-1.94172,-0.0128348
183.47,-1.85858,-0.933359,81.624,2.59592,-0.608557,148.618,0.109685,1.72619,0.324802,0.0128348
116.008,-2.55852,-1.03028,102.069,3.40974,2.89889,86.246,1.16606,0.482256,-2.35401,-0.0128348
80.8839,1.87457,-0.952412,52.1815,-2.35893,0.543013,58.6119,-1.28473,2.61248,-1.49542,-0.0128348
171.01,-3.08644,0.874399,108.95,1.28889,-0.0809166,268.303,-1.48168,-2.50119,-0.955315,-0.0128348
106.546,2.06115,2.5279,94.4988,-2.63707,0.254094,88.8704,0.458539,-1.08468,2.27381,0.0128348
98.2673,2.10708,-0.150287,79.7772,-2.28151,-0.655051,89.9791,0.416088,2.88145,0.504765,0.0128348
92.862,-2.31411,-0.270847,46.7097,1.37141,-0.975056,105.242,-1.09556,2.47875,-0.704209,-0.0128348
169.751,1.79871,1.91284,86.5411,-1.39767,-1.82409,80.7366,-0.90888,-0.695618,-2.54626,-0.0128348
144.627,-3.03304,2.67013,124.025,0.54085,-1.5346,67.9939,-2.20229,0.572423,2.07845,0.0128348
182,-2.26754,-0.441961,45.2958,2.05857,-1.52139,105.703,0.110884,2.14058,-1.07943,-0.0128348
211.295,-2.51104,1.98948,101.789,3.44767,0.843205,71.6929,0.78974,-1.32823,-1.14628,-0.0128348
150.46,1.55878,1.36155,60.2452,-1.80812,2.8171,78.265,0.987927,-1.31937,-1.45555,-0.0128348
143.096,1.98605,-2.78073,110.108,-2.21449,2.3458,125.49,0.701433,0.0890643,1.15665,0.0128348
78.8379,0.955184,-1.66513,64.1411,-3.98063,-0.279408,99.6899,0.596061,2.56919,-1.38572,-0.0128348
182.361,-2.55602,2.18371,136.223,1.43053,-2.70096,139.31,0.073398,-0.00931382,1.39852,0.0128348
81.8726,-1.98057,-2.30506,62.685,3.0892,-1.88494,58.179,1.98848,0.874524,0.420122,0.0128348
344.156,2.17817,-0.438503,112.387,-1.98148,1.47654,247.075,-0.480568,3.10463,-1.91504,-0.0128348
